sourceName,sourceVersion,device,creationDate,startDate,endDate,workoutActivityType,duration,durationUnit,totalDistance,totalDistanceUnit,totalEnergyBurned,totalEnergyBurnedUnit
"Ziad’s Apple Watch","4.1",,2018-07-05 19:23:03 +0200,2018-07-05 18:29:22 +0200,2018-07-05 19:23:02 +0200,"HKWorkoutActivityTypeCycling",53.67511989871661,"min",0,"km",448.1409999999983,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-11 19:27:19 +0200,2018-07-11 18:32:28 +0200,2018-07-11 19:27:19 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",54.85057591597239,"min",0,"km",766.0949999999998,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-12 20:49:15 +0200,2018-07-12 20:00:23 +0200,2018-07-12 20:49:15 +0200,"HKWorkoutActivityTypeCycling",48.86902980009715,"min",0,"km",341.3999999999984,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-13 22:36:50 +0200,2018-07-13 21:06:13 +0200,2018-07-13 22:36:49 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",90.59780471523602,"min",0,"km",1288.875999999996,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-14 18:15:25 +0200,2018-07-14 18:11:58 +0200,2018-07-14 18:15:25 +0200,"HKWorkoutActivityTypeCycling",3.449884001413981,"min",0,"km",13.3,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-16 20:41:28 +0200,2018-07-16 19:46:52 +0200,2018-07-16 20:41:28 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",54.60058333277702,"min",0,"km",639.5480000000015,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-17 18:42:46 +0200,2018-07-17 18:35:43 +0200,2018-07-17 18:42:46 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",7.050548601150513,"min",0,"km",0,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-17 20:43:46 +0200,2018-07-17 19:55:39 +0200,2018-07-17 20:43:45 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",48.11095839937528,"min",0,"km",626.0100000000014,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-18 22:00:11 +0200,2018-07-18 21:04:34 +0200,2018-07-18 22:00:11 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",55.60524084965388,"min",0,"km",397.7659999999988,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-23 12:28:22 +0200,2018-07-23 11:00:51 +0200,2018-07-23 12:28:22 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",87.51803666551908,"min",0,"km",1129.993000000006,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-23 17:59:08 +0200,2018-07-23 16:00:08 +0200,2018-07-23 17:59:08 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",118.9984165012836,"min",0,"km",1386.467000000011,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-24 10:53:23 +0200,2018-07-24 09:00:32 +0200,2018-07-24 10:53:23 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",112.8528275489807,"min",0,"km",1158.498999999997,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-24 15:58:01 +0200,2018-07-24 14:31:10 +0200,2018-07-24 15:58:01 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",86.84226908485094,"min",0,"km",942.964999999998,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-25 13:02:28 +0200,2018-07-25 11:01:51 +0200,2018-07-25 13:02:27 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",120.6075076341629,"min",0,"km",1406.164999999995,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-26 11:01:52 +0200,2018-07-26 09:03:56 +0200,2018-07-26 11:01:51 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",117.9178830822309,"min",0,"km",1218.231000000001,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-26 11:33:54 +0200,2018-07-26 11:11:54 +0200,2018-07-26 11:33:54 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",21.99608204960823,"min",0,"km",182.7950000000008,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-26 16:01:28 +0200,2018-07-26 14:34:52 +0200,2018-07-26 16:01:28 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",86.59438028335572,"min",0,"km",773.9889999999979,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-27 18:04:26 +0200,2018-07-27 16:07:22 +0200,2018-07-27 18:04:25 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",117.0534838000933,"min",0,"km",1274.079999999999,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-30 19:50:51 +0200,2018-07-30 19:44:33 +0200,2018-07-30 19:50:51 +0200,"HKWorkoutActivityTypeCycling",6.30232536594073,"min",0,"km",53.548,"kcal"
"Ziad’s Apple Watch","4.1",,2018-07-30 20:34:26 +0200,2018-07-30 19:51:00 +0200,2018-07-30 20:34:26 +0200,"HKWorkoutActivityTypeCycling",43.42982195019722,"min",0,"km",614.8710000000009,"kcal"
"Ziad’s Apple Watch","4.1",,2018-08-08 20:38:20 +0200,2018-08-08 19:44:38 +0200,2018-08-08 20:38:03 +0200,"HKWorkoutActivityTypeBoxing",53.42743983268738,"min",0,"km",694.4799999999971,"kcal"
"Ziad’s Apple Watch","4.1",,2018-08-11 13:14:14 +0200,2018-08-11 12:25:22 +0200,2018-08-11 13:14:13 +0200,"HKWorkoutActivityTypeOther",48.86099145015081,"min",0,"km",513.716000000001,"kcal"
"Ziad’s Apple Watch","4.1",,2018-08-12 13:10:26 +0200,2018-08-12 12:19:10 +0200,2018-08-12 13:10:22 +0200,"HKWorkoutActivityTypeTennis",51.19429609974225,"min",0,"km",305.9030000000023,"kcal"
"Ziad’s Apple Watch","4.1",,2018-08-12 14:05:47 +0200,2018-08-12 13:19:54 +0200,2018-08-12 14:05:47 +0200,"HKWorkoutActivityTypeTennis",45.88509176572164,"min",0,"km",297.8330000000003,"kcal"
"Ziad’s Apple Watch","4.1",,2018-09-08 10:24:38 +0200,2018-09-08 09:29:05 +0200,2018-09-08 10:24:37 +0200,"HKWorkoutActivityTypeCycling",55.53082404931386,"min",0,"km",442.9849999999987,"kcal"
"Ziad’s Apple Watch","4.1",,2018-09-11 21:50:38 +0200,2018-09-11 20:58:28 +0200,2018-09-11 21:50:37 +0200,"HKWorkoutActivityTypeCycling",52.14908503293991,"min",0,"km",650.566,"kcal"
"Ziad’s Apple Watch","4.1",,2018-09-12 21:18:12 +0200,2018-09-12 20:34:18 +0200,2018-09-12 21:17:47 +0200,"HKWorkoutActivityTypeSquash",43.47465873360634,"min",0,"km",330.8790000000002,"kcal"
"Ziad’s Apple Watch","4.1",,2018-09-16 13:57:53 +0200,2018-09-16 12:50:53 +0200,2018-09-16 13:57:53 +0200,"HKWorkoutActivityTypeSquash",66.98914463321368,"min",0,"km",460.8710000000089,"kcal"
"Ziad’s Apple Watch","4.1",,2018-09-17 22:55:05 +0200,2018-09-17 22:00:30 +0200,2018-09-17 22:55:05 +0200,"HKWorkoutActivityTypeSquash",54.57789436578751,"min",0,"km",385.0150000000028,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcbf20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-09-21 21:55:04 +0200,2018-09-21 20:30:32 +0200,2018-09-21 21:54:26 +0200,"HKWorkoutActivityTypeSoccer",83.9079951663812,"min",0,"km",1059.072531246125,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcc0a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-09-24 21:48:38 +0200,2018-09-24 20:46:51 +0200,2018-09-24 21:48:30 +0200,"HKWorkoutActivityTypeSquash",61.65740961631139,"min",2.764600894313626,"km",806.8685955577758,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcc1e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-09-25 20:32:25 +0200,2018-09-25 19:47:00 +0200,2018-09-25 20:32:21 +0200,"HKWorkoutActivityTypeCycling",45.35710649887721,"min",0,"km",500.0393580650111,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcc3c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-09-26 09:47:31 +0200,2018-09-26 09:28:08 +0200,2018-09-26 09:47:30 +0200,"HKWorkoutActivityTypeWalking",19.35844053824743,"min",1.425521106782759,"km",85.12449171710175,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcc500>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-09-26 19:41:03 +0200,2018-09-26 19:01:34 +0200,2018-09-26 19:40:36 +0200,"HKWorkoutActivityTypeMixedCardio",39.0200727502505,"min",0,"km",469.072867034092,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcc640>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-09-28 22:03:51 +0200,2018-09-28 21:01:50 +0200,2018-09-28 22:03:44 +0200,"HKWorkoutActivityTypeSoccer",61.90777231852213,"min",5.937730807518194,"km",811.5008550037862,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcc780>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-10-01 10:10:59 +0200,2018-10-01 09:52:32 +0200,2018-10-01 10:10:58 +0200,"HKWorkoutActivityTypeWalking",18.42185801267624,"min",1.390530940358913,"km",88.37947329678852,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcc8c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-10-01 19:51:55 +0200,2018-10-01 19:39:28 +0200,2018-10-01 19:51:54 +0200,"HKWorkoutActivityTypeWalking",12.43156219919523,"min",0.8636077910138052,"km",46.36040564510598,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fcca00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-10-01 20:57:38 +0200,2018-10-01 20:07:08 +0200,2018-10-01 20:57:33 +0200,"HKWorkoutActivityTypeCrossTraining",50.41850478450457,"min",0,"km",518.1360116086788,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fccb40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-10-01 21:14:45 +0200,2018-10-01 21:02:08 +0200,2018-10-01 21:14:44 +0200,"HKWorkoutActivityTypeWalking",12.59628695249557,"min",0.9122583324336447,"km",48.1643779297997,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fccc80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-10-02 10:19:39 +0200,2018-10-02 09:53:33 +0200,2018-10-02 10:19:37 +0200,"HKWorkoutActivityTypeWalking",26.06305812994639,"min",1.424316918078386,"km",101.3424077565128,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fccdc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-10-02 20:38:17 +0200,2018-10-02 19:48:24 +0200,2018-10-02 20:38:09 +0200,"HKWorkoutActivityTypeCycling",49.75918561617534,"min",0,"km",571.7530000000008,"kcal"
"Ziad’s Apple Watch","5.0","<<HKDevice: 0x280fccf00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0>",2018-10-03 19:52:56 +0200,2018-10-03 18:58:52 +0200,2018-10-03 19:52:50 +0200,"HKWorkoutActivityTypeBoxing",53.51253980000813,"min",3.270824532760191,"km",527.793104080755,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcd040>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-05 22:11:44 +0200,2018-10-05 21:00:50 +0200,2018-10-05 22:11:34 +0200,"HKWorkoutActivityTypeSoccer",70.74353449940682,"min",6.503698657950182,"km",1005.970854079836,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcd180>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-08 22:06:53 +0200,2018-10-08 21:16:17 +0200,2018-10-08 22:06:50 +0200,"HKWorkoutActivityTypeSquash",50.54943816661834,"min",2.309857749358605,"km",652.0775272621407,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcd2c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-09 20:47:11 +0200,2018-10-09 19:47:26 +0200,2018-10-09 20:47:02 +0200,"HKWorkoutActivityTypeCycling",51.98644946614901,"min",0,"km",573.202134978377,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcd400>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-10 09:05:59 +0200,2018-10-10 08:46:55 +0200,2018-10-10 09:05:56 +0200,"HKWorkoutActivityTypeWalking",19.01264969905218,"min",1.368958193588129,"km",91.23526007690666,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcd540>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-10 19:46:17 +0200,2018-10-10 19:01:20 +0200,2018-10-10 19:46:13 +0200,"HKWorkoutActivityTypeMixedCardio",44.88040721615155,"min",3.061875317960948,"km",526.5770270595082,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcd680>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-12 22:03:13 +0200,2018-10-12 21:05:03 +0200,2018-10-12 22:03:04 +0200,"HKWorkoutActivityTypeSoccer",58.01537574927012,"min",6.091391346476128,"km",870.2287465036459,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcd7c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-15 22:19:53 +0200,2018-10-15 21:34:06 +0200,2018-10-15 22:19:46 +0200,"HKWorkoutActivityTypeSquash",45.66981301705042,"min",2.044991877159918,"km",567.0043567534609,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcd900>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-16 09:56:19 +0200,2018-10-16 09:31:14 +0200,2018-10-16 09:56:17 +0200,"HKWorkoutActivityTypeWalking",25.04733001192411,"min",1.371112998831052,"km",96.00632494339793,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcda40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-19 10:19:37 +0200,2018-10-19 10:00:17 +0200,2018-10-19 10:19:35 +0200,"HKWorkoutActivityTypeWalking",19.29110236565272,"min",1.393735995803862,"km",101.3306110364849,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcdb80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-19 22:01:04 +0200,2018-10-19 21:05:09 +0200,2018-10-19 22:00:54 +0200,"HKWorkoutActivityTypeSoccer",55.75611790021261,"min",5.585068802534428,"km",760.5759999999982,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcdcc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-24 20:36:43 +0200,2018-10-24 19:42:51 +0200,2018-10-24 20:36:38 +0200,"HKWorkoutActivityTypeCycling",53.78815171718598,"min",0,"km",623.602999999999,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcde00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-26 19:33:04 +0200,2018-10-26 19:09:14 +0200,2018-10-26 19:33:01 +0200,"HKWorkoutActivityTypeWalking",23.77753387093544,"min",1.612429462006341,"km",89.98300000000002,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcdf40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-27 16:48:09 +0200,2018-10-27 15:45:26 +0200,2018-10-27 16:48:03 +0200,"HKWorkoutActivityTypeSquash",62.62174606521924,"min",2.27097342308372,"km",691.889042472064,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce080>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-29 10:44:57 +0200,2018-10-29 10:26:43 +0200,2018-10-29 10:44:55 +0200,"HKWorkoutActivityTypeWalking",18.20490791002909,"min",1.409837204946131,"km",103.5860467977313,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce120>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-30 10:48:12 +0200,2018-10-30 10:30:50 +0200,2018-10-30 10:48:11 +0200,"HKWorkoutActivityTypeWalking",17.35382047494253,"min",0.002181426645896863,"km",2.311,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce260>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-30 22:00:39 +0200,2018-10-30 20:44:38 +0200,2018-10-30 22:00:32 +0200,"HKWorkoutActivityTypeCycling",60.70001546740532,"min",0,"km",693.9295719427503,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce3a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-31 10:49:06 +0200,2018-10-31 10:32:48 +0200,2018-10-31 10:49:04 +0200,"HKWorkoutActivityTypeWalking",16.26902772585551,"min",1.218248409641267,"km",92.28868982913197,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce4e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-10-31 22:22:30 +0200,2018-10-31 21:33:08 +0200,2018-10-31 22:22:24 +0200,"HKWorkoutActivityTypeSquash",49.26903353333473,"min",1.981006339614571,"km",740.0188412080765,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce620>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-01 14:05:10 +0200,2018-11-01 13:39:12 +0200,2018-11-01 14:05:07 +0200,"HKWorkoutActivityTypeWalking",25.9193627178669,"min",1.316542116739729,"km",77.63028620471715,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce760>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-01 19:25:34 +0200,2018-11-01 19:02:54 +0200,2018-11-01 19:25:31 +0200,"HKWorkoutActivityTypeWalking",22.61637645761172,"min",1.734020311210962,"km",101.9917738845095,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce8a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-01 20:23:03 +0200,2018-11-01 19:28:40 +0200,2018-11-01 20:22:59 +0200,"HKWorkoutActivityTypeCycling",54.31864980061849,"min",0,"km",670.1453639632458,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fce9e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-02 11:06:35 +0200,2018-11-02 10:46:53 +0200,2018-11-02 11:06:32 +0200,"HKWorkoutActivityTypeWalking",19.64499013026555,"min",1.376695232006575,"km",92.531844480869,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fceb20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-02 15:02:33 +0200,2018-11-02 14:11:03 +0200,2018-11-02 15:02:27 +0200,"HKWorkoutActivityTypeWalking",51.39940985043844,"min",3.626576480991813,"km",228.7179990864997,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcec60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-08 21:37:23 +0200,2018-11-08 21:06:38 +0200,2018-11-08 21:37:19 +0200,"HKWorkoutActivityTypeWalking",30.68745186726252,"min",1.764833780220649,"km",114.2618195070297,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fceda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-09 22:37:24 +0200,2018-11-09 21:32:46 +0200,2018-11-09 22:37:14 +0200,"HKWorkoutActivityTypeSoccer",64.46353694995244,"min",6.361327510405274,"km",937.0075880544254,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fceee0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-10 13:52:01 +0200,2018-11-10 13:04:55 +0200,2018-11-10 13:51:56 +0200,"HKWorkoutActivityTypeSquash",47.00598864952723,"min",1.938421875375498,"km",564.2318486365723,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcf020>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-10 18:35:55 +0200,2018-11-10 18:06:26 +0200,2018-11-10 18:35:47 +0200,"HKWorkoutActivityTypeWalking",29.3503901163737,"min",1.674893087114647,"km",120.6997855350475,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fcf160>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-11 14:02:52 +0200,2018-11-11 13:21:53 +0200,2018-11-11 14:02:47 +0200,"HKWorkoutActivityTypeWalking",40.89569560488065,"min",2.927944862391119,"km",163.7476686913711,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd8af0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-12 23:08:15 +0200,2018-11-12 22:17:07 +0200,2018-11-12 23:08:04 +0200,"HKWorkoutActivityTypeSquash",50.96212791601817,"min",2.13358655200887,"km",745.8283122964866,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd8c30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-13 21:39:16 +0200,2018-11-13 20:45:18 +0200,2018-11-13 21:39:08 +0200,"HKWorkoutActivityTypeCycling",53.82609511613846,"min",0,"km",694.3590166906833,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd8cd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-16 11:07:47 +0200,2018-11-16 10:49:16 +0200,2018-11-16 11:07:45 +0200,"HKWorkoutActivityTypeWalking",18.47043686509132,"min",1.346204384003009,"km",94.3498098022549,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd8e10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-16 21:38:25 +0200,2018-11-16 21:17:31 +0200,2018-11-16 21:38:22 +0200,"HKWorkoutActivityTypeWalking",20.85270727674166,"min",1.535883130935137,"km",96.14348892062745,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd8f50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-16 23:04:50 +0200,2018-11-16 22:06:31 +0200,2018-11-16 23:04:43 +0200,"HKWorkoutActivityTypeSoccer",58.1978299677372,"min",5.9097832882363,"km",810.8726323794056,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9090>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-19 15:17:49 +0200,2018-11-19 14:54:04 +0200,2018-11-19 15:17:46 +0200,"HKWorkoutActivityTypeWalking",23.68931861917178,"min",1.454106754568778,"km",100.6383571129471,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd91d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-19 22:49:55 +0200,2018-11-19 21:48:08 +0200,2018-11-19 22:49:50 +0200,"HKWorkoutActivityTypeSquash",49.03981874982516,"min",2.124097246888327,"km",736.2500365202636,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9310>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-20 21:36:57 +0200,2018-11-20 20:58:15 +0200,2018-11-20 21:36:53 +0200,"HKWorkoutActivityTypeCycling",38.63721680045128,"min",0,"km",547.1017942313744,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9450>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-21 21:36:51 +0200,2018-11-21 20:43:10 +0200,2018-11-21 21:36:47 +0200,"HKWorkoutActivityTypeCycling",53.62629606723785,"min",0,"km",703.7742169918275,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9590>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-22 12:27:55 +0200,2018-11-22 12:04:11 +0200,2018-11-22 12:27:52 +0200,"HKWorkoutActivityTypeWalking",23.68785868485769,"min",1.82073532240279,"km",113.63089970365,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd96d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-23 23:17:29 +0200,2018-11-23 21:55:55 +0200,2018-11-23 23:17:20 +0200,"HKWorkoutActivityTypeSoccer",81.40802336732547,"min",6.754467543485458,"km",987.4969532503595,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd98b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-25 00:48:22 +0200,2018-11-25 00:21:23 +0200,2018-11-25 00:48:19 +0200,"HKWorkoutActivityTypeWalking",26.92433649897576,"min",2.211288834362873,"km",115.7872772035236,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd99f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-25 22:09:12 +0200,2018-11-25 21:04:11 +0200,2018-11-25 22:09:06 +0200,"HKWorkoutActivityTypeTennis",64.90985214908918,"min",2.689566313744872,"km",699.4731359253684,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9b30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-26 22:55:33 +0200,2018-11-26 22:04:07 +0200,2018-11-26 22:55:23 +0200,"HKWorkoutActivityTypeCrossTraining",51.25560100078583,"min",1.047169320113608,"km",485.4133881770876,"kcal"
